leaflet_ID,URL,image_urls,local_images,Election:,Party:,Constituency:,Mentions:,Issues Covered:,Unnamed: 8,Unnamed: 9,Unnamed: 10
32559,https://www.openelections.co.uk/leaflets/32559/,"['https://cdn.openelections.co.uk/uploads/2020/08/17477_1-724x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17477_2-724x1024.jpg']","['leaflet_images/32559/17477_1-724x1024.jpg', 'leaflet_images/32559/17477_2-724x1024.jpg']",2019 General Election,Green Party,Birkenhead,"Candidate, Other party/leader/candidate, Tactical situation","Economy, Environment",,,
32567,https://www.openelections.co.uk/leaflets/32567/,"['https://cdn.openelections.co.uk/uploads/2020/08/17481_1-725x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17481_2-725x1024.jpg']","['leaflet_images/32567/17481_1-725x1024.jpg', 'leaflet_images/32567/17481_2-725x1024.jpg']",2019 General Election,Labour Party,Chingford and Woodford Green,Other party/leader/candidate,Education,,,
32572,https://www.openelections.co.uk/leaflets/32572/,['https://cdn.openelections.co.uk/uploads/2020/08/17482_1-730x1024.jpg'],['leaflet_images/32572/17482_1-730x1024.jpg'],2019 General Election,Labour Party,Wirral South,"Candidate, Other party/leader/candidate, Tactical situation","Brexit/Europe, Economy, Environment, Social welfare",,,
32577,https://www.openelections.co.uk/leaflets/32577/,['https://cdn.openelections.co.uk/uploads/2020/08/17483_1-725x1024.jpg'],['leaflet_images/32577/17483_1-725x1024.jpg'],2019 General Election,Liberal Democrats,Wirral South,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
32584,https://www.openelections.co.uk/leaflets/32584/,['https://cdn.openelections.co.uk/uploads/2020/08/17485_1-737x1024.jpg'],['leaflet_images/32584/17485_1-737x1024.jpg'],2019 General Election,Green Party,Birkenhead,"Candidate, Tactical situation","Brexit/Europe, Economy, Environment",,,
32588,https://www.openelections.co.uk/leaflets/32588/,"['https://cdn.openelections.co.uk/uploads/2020/08/17488_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17488_2-768x1024.jpg']","['leaflet_images/32588/17488_1-768x1024.jpg', 'leaflet_images/32588/17488_2-768x1024.jpg']",2019 General Election,Green Party,Shipley,Candidate,"Brexit/Europe, Economy, Environment",,,
32597,https://www.openelections.co.uk/leaflets/32597/,['https://cdn.openelections.co.uk/uploads/2020/08/17492_1-722x1024.jpg'],['leaflet_images/32597/17492_1-722x1024.jpg'],2019 General Election,Labour Party,Brecon and Radnorshire,"Candidate, Other party/leader/candidate","Economy, Environment, Health, Social welfare",,,
32599,https://www.openelections.co.uk/leaflets/32599/,['https://cdn.openelections.co.uk/uploads/2020/08/17493_1-722x1024.jpg'],['leaflet_images/32599/17493_1-722x1024.jpg'],2019 General Election,Liberal Democrats,Wantage,Other party/leader/candidate,"Brexit/Europe, Economy, Environment",,,
32602,https://www.openelections.co.uk/leaflets/32602/,"['https://cdn.openelections.co.uk/uploads/2020/08/17494_1-716x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17494_2-716x1024.jpg']","['leaflet_images/32602/17494_1-716x1024.jpg', 'leaflet_images/32602/17494_2-716x1024.jpg']",2019 General Election,Conservative Party,Brecon and Radnorshire,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Governance, Health",,,
32606,https://www.openelections.co.uk/leaflets/32606/,['https://cdn.openelections.co.uk/uploads/2020/08/17495_1-726x1024.jpg'],['leaflet_images/32606/17495_1-726x1024.jpg'],2019 General Election,Liberal Democrats,Newbury,"Candidate, Other party/leader/candidate","Brexit/Europe, Education, Environment, Health",,,
32615,https://www.openelections.co.uk/leaflets/32615/,"['https://cdn.openelections.co.uk/uploads/2020/08/17497_1-576x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17497_2-576x1024.jpg']","['leaflet_images/32615/17497_1-576x1024.jpg', 'leaflet_images/32615/17497_2-576x1024.jpg']",2019 General Election,Liberal Democrats,North Norfolk,"Candidate, Other party/leader/candidate, Party leader, Tactical situation","Economy, Education, Environment, Health",,,
32618,https://www.openelections.co.uk/leaflets/32618/,"['https://cdn.openelections.co.uk/uploads/2020/08/17498_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17498_2-768x1024.jpg']","['leaflet_images/32618/17498_1-768x1024.jpg', 'leaflet_images/32618/17498_2-768x1024.jpg']",2019 General Election,Labour Party,Broxtowe,,"Brexit/Europe, Education, Environment, Health",,,
32623,https://www.openelections.co.uk/leaflets/32623/,"['https://cdn.openelections.co.uk/uploads/2020/08/17502_1-724x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17502_2-724x1024.jpg']","['leaflet_images/32623/17502_1-724x1024.jpg', 'leaflet_images/32623/17502_2-724x1024.jpg']",2019 General Election,Green Party,Newbury,"Candidate, Other party/leader/candidate","Brexit/Europe, Environment",,,
32626,https://www.openelections.co.uk/leaflets/32626/,['https://cdn.openelections.co.uk/uploads/2020/08/17503_1-804x1024.jpg'],['leaflet_images/32626/17503_1-804x1024.jpg'],2019 General Election,Brexit/Reform Party,Ipswich,"Other party/leader/candidate, Party leader, Tactical situation",Brexit/Europe,,,
32629,https://www.openelections.co.uk/leaflets/32629/,"['https://cdn.openelections.co.uk/uploads/2020/08/17504_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17504_2-768x1024.jpg']","['leaflet_images/32629/17504_1-768x1024.jpg', 'leaflet_images/32629/17504_2-768x1024.jpg']",2019 General Election,Conservative Party,Ipswich,"Candidate, Party leader","Brexit/Europe, Economy, Education, Health",,,
32633,https://www.openelections.co.uk/leaflets/32633/,"['https://cdn.openelections.co.uk/uploads/2020/08/17505_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17505_2-768x1024.jpg']","['leaflet_images/32633/17505_1-768x1024.jpg', 'leaflet_images/32633/17505_2-768x1024.jpg']",2019 General Election,Labour Party,Vale of Glamorgan,"Candidate, Other party/leader/candidate","Economy, Environment, Social welfare",,,
32636,https://www.openelections.co.uk/leaflets/32636/,"['https://cdn.openelections.co.uk/uploads/2020/08/17506_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17506_2-768x1024.jpg']","['leaflet_images/32636/17506_1-768x1024.jpg', 'leaflet_images/32636/17506_2-768x1024.jpg']",2019 General Election,Conservative Party,Mid Sussex,"Candidate, Other party/leader/candidate","Brexit/Europe, Education, Health",,,
32639,https://www.openelections.co.uk/leaflets/32639/,"['https://cdn.openelections.co.uk/uploads/2020/08/17507_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17507_2-768x1024.jpg']","['leaflet_images/32639/17507_1-768x1024.jpg', 'leaflet_images/32639/17507_2-768x1024.jpg']",2019 General Election,Labour Party,Vale of Glamorgan,"Candidate, Other party/leader/candidate","Economy, Environment, Social welfare",,,
32653,https://www.openelections.co.uk/leaflets/32653/,"['https://cdn.openelections.co.uk/uploads/2020/08/17511_1-711x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17511_2-711x1024.jpg']","['leaflet_images/32653/17511_1-711x1024.jpg', 'leaflet_images/32653/17511_2-711x1024.jpg']",2019 General Election,Liberal Democrats,Skipton and Ripon,"Candidate, Other party/leader/candidate","Brexit/Europe, Health",,,
32656,https://www.openelections.co.uk/leaflets/32656/,['https://cdn.openelections.co.uk/uploads/2020/08/17512_1-737x1024.jpg'],['leaflet_images/32656/17512_1-737x1024.jpg'],2019 General Election,Green Party,South West Norfolk,Candidate,"Brexit/Europe, Economy, Environment",,,
32664,https://www.openelections.co.uk/leaflets/32664/,['https://cdn.openelections.co.uk/uploads/2020/08/17515_1-768x1024.jpg'],['leaflet_images/32664/17515_1-768x1024.jpg'],2019 General Election,Conservative Party,Congleton,Candidate,"Brexit/Europe, Economy, Education, Health",,,
32666,https://www.openelections.co.uk/leaflets/32666/,['https://cdn.openelections.co.uk/uploads/2020/08/17516_1-1024x715.jpg'],['leaflet_images/32666/17516_1-1024x715.jpg'],2019 General Election,Labour Party,Dulwich and West Norwood,Other party/leader/candidate,"Brexit/Europe, Economy, Education, Environment, Health",,,
32669,https://www.openelections.co.uk/leaflets/32669/,['https://cdn.openelections.co.uk/uploads/2020/08/17517_1-732x1024.jpg'],['leaflet_images/32669/17517_1-732x1024.jpg'],2019 General Election,Brexit/Reform Party,Sedgefield,"Other party/leader/candidate, Tactical situation","Brexit/Europe, Economy, Health",,,
32676,https://www.openelections.co.uk/leaflets/32676/,['https://cdn.openelections.co.uk/uploads/2020/08/17521_1-721x1024.jpg'],['leaflet_images/32676/17521_1-721x1024.jpg'],2019 General Election,Labour Party,Sittingbourne and Sheppey,"Candidate, Other party/leader/candidate","Economy, Education, Environment, Governance, Health, Social welfare",,,
32683,https://www.openelections.co.uk/leaflets/32683/,"['https://cdn.openelections.co.uk/uploads/2020/08/17523_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17523_2-768x1024.jpg']","['leaflet_images/32683/17523_1-768x1024.jpg', 'leaflet_images/32683/17523_2-768x1024.jpg']",2019 General Election,Conservative Party,North East Hampshire,"Candidate, Other party/leader/candidate, Party leader","Economy, Education, Environment, Health",,,
32688,https://www.openelections.co.uk/leaflets/32688/,"['https://cdn.openelections.co.uk/uploads/2020/08/17524_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17524_2-768x1024.jpg']","['leaflet_images/32688/17524_1-768x1024.jpg', 'leaflet_images/32688/17524_2-768x1024.jpg']",2019 General Election,Conservative Party,Lichfield,Candidate,"Brexit/Europe, Economy, Education, Environment, Health",,,
32692,https://www.openelections.co.uk/leaflets/32692/,['https://cdn.openelections.co.uk/uploads/2020/08/17526_1-1024x726.jpg'],['leaflet_images/32692/17526_1-1024x726.jpg'],2019 General Election,Labour Party,Ipswich,"Candidate, Other party/leader/candidate","Economy, Education, Environment, Social welfare",,,
32696,https://www.openelections.co.uk/leaflets/32696/,"['https://cdn.openelections.co.uk/uploads/2020/08/17527_2-1024x768.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17527_2-1024x768.jpg']","['leaflet_images/32696/17527_2-1024x768.jpg', 'leaflet_images/32696/17527_2-1024x768.jpg']",2019 General Election,Liberal Democrats,Lichfield,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
32698,https://www.openelections.co.uk/leaflets/32698/,['https://cdn.openelections.co.uk/uploads/2020/08/17528_1-768x1024.jpg'],['leaflet_images/32698/17528_1-768x1024.jpg'],2019 General Election,Conservative Party,Lanark and Hamilton East,"Candidate, Other party/leader/candidate, Tactical situation",Governance,,,
32702,https://www.openelections.co.uk/leaflets/32702/,"['https://cdn.openelections.co.uk/uploads/2020/08/17529_1-725x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17529_2-725x1024.jpg']","['leaflet_images/32702/17529_1-725x1024.jpg', 'leaflet_images/32702/17529_2-725x1024.jpg']",2019 General Election,Liberal Democrats,Brecon and Radnorshire,,,,,
32705,https://www.openelections.co.uk/leaflets/32705/,['https://cdn.openelections.co.uk/uploads/2020/08/17530_1-1024x475.jpg'],['leaflet_images/32705/17530_1-1024x475.jpg'],2019 General Election,Liberal Democrats,Gateshead,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Health",,,
32707,https://www.openelections.co.uk/leaflets/32707/,['https://cdn.openelections.co.uk/uploads/2020/08/17533_1.jpg'],['leaflet_images/32707/17533_1.jpg'],2019 General Election,Conservative Party,Vale of Glamorgan,Other party/leader/candidate,,,,
32714,https://www.openelections.co.uk/leaflets/32714/,['https://cdn.openelections.co.uk/uploads/2020/08/17535_1-1024x768.jpg'],['leaflet_images/32714/17535_1-1024x768.jpg'],2019 General Election,Labour Party,Bishop Auckland,Other party/leader/candidate,"Economy, Education, Environment, Health, Social welfare",,,
32719,https://www.openelections.co.uk/leaflets/32719/,"['https://cdn.openelections.co.uk/uploads/2020/08/17536_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17536_2-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17536_3-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17536_4-768x1024.jpg']","['leaflet_images/32719/17536_1-768x1024.jpg', 'leaflet_images/32719/17536_2-768x1024.jpg', 'leaflet_images/32719/17536_3-768x1024.jpg', 'leaflet_images/32719/17536_4-768x1024.jpg']",2019 General Election,Brexit/Reform Party,Ogmore,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Health",,,
32737,https://www.openelections.co.uk/leaflets/32737/,"['https://cdn.openelections.co.uk/uploads/2020/08/17541_1-728x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17541_2-728x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17541_3-728x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17541_4-728x1024.jpg']","['leaflet_images/32737/17541_1-728x1024.jpg', 'leaflet_images/32737/17541_2-728x1024.jpg', 'leaflet_images/32737/17541_3-728x1024.jpg', 'leaflet_images/32737/17541_4-728x1024.jpg']",2019 General Election,Labour Party,Wantage,"Candidate, Other party/leader/candidate, Tactical situation","Brexit/Europe, Economy, Education, Environment, Health",,,
32746,https://www.openelections.co.uk/leaflets/32746/,['https://cdn.openelections.co.uk/uploads/2020/08/17543_1-1024x724.jpg'],['leaflet_images/32746/17543_1-1024x724.jpg'],2019 General Election,Liberal Democrats,Skipton and Ripon,"Other party/leader/candidate, Party leader, Tactical situation","Economy, Education, Health",,,
32748,https://www.openelections.co.uk/leaflets/32748/,['https://cdn.openelections.co.uk/uploads/2020/08/17544_1-752x1024.jpg'],['leaflet_images/32748/17544_1-752x1024.jpg'],2019 General Election,Liberal Democrats,Witney,"Candidate, Other party/leader/candidate",Health,,,
32755,https://www.openelections.co.uk/leaflets/32755/,['https://cdn.openelections.co.uk/uploads/2020/08/17547_1-768x1024.jpg'],['leaflet_images/32755/17547_1-768x1024.jpg'],2019 General Election,Conservative Party,Morley and Outwood,Candidate,"Brexit/Europe, Economy, Education, Health",,,
32758,https://www.openelections.co.uk/leaflets/32758/,['https://cdn.openelections.co.uk/uploads/2020/08/17549_1-1024x673.jpg'],['leaflet_images/32758/17549_1-1024x673.jpg'],2019 General Election,Liberal Democrats,Vauxhall,"Other party/leader/candidate, Party leader, Tactical situation","Brexit/Europe, Economy, Education",,,
32761,https://www.openelections.co.uk/leaflets/32761/,['https://cdn.openelections.co.uk/uploads/2020/08/17550_1-763x1024.jpg'],['leaflet_images/32761/17550_1-763x1024.jpg'],2019 General Election,Green Party,Aylesbury,Candidate,"Brexit/Europe, Environment",,,
32767,https://www.openelections.co.uk/leaflets/32767/,['https://cdn.openelections.co.uk/uploads/2020/08/17552_1-1024x698.jpg'],['leaflet_images/32767/17552_1-1024x698.jpg'],2019 General Election,Green Party,Airdrie and Shotts,Candidate,"Economy, Environment",,,
32786,https://www.openelections.co.uk/leaflets/32786/,"['https://cdn.openelections.co.uk/uploads/2020/08/17558_1-1024x768.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17558_2-1024x768.jpg']","['leaflet_images/32786/17558_1-1024x768.jpg', 'leaflet_images/32786/17558_2-1024x768.jpg']",2019 General Election,Labour Party,Aberconwy,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health, Social welfare",,,
32790,https://www.openelections.co.uk/leaflets/32790/,"['https://cdn.openelections.co.uk/uploads/2020/08/17559_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17559_2-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17559_3-768x1024.jpg']","['leaflet_images/32790/17559_1-768x1024.jpg', 'leaflet_images/32790/17559_2-768x1024.jpg', 'leaflet_images/32790/17559_3-768x1024.jpg']",2019 General Election,Labour Party,Rochester and Strood,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Health, Social welfare",,,
32799,https://www.openelections.co.uk/leaflets/32799/,"['https://cdn.openelections.co.uk/uploads/2020/08/17561_1-768x1024.jpg', 'https://cdn.openelections.co.uk/uploads/2020/08/17561_2-768x1024.jpg']","['leaflet_images/32799/17561_1-768x1024.jpg', 'leaflet_images/32799/17561_2-768x1024.jpg']",2019 General Election,Conservative Party,Rochester and Strood,"Candidate, Other party/leader/candidate, Party leader","Brexit/Europe, Economy, Education, Environment, Governance, Health",,,
32814,https://www.openelections.co.uk/leaflets/32814/,['https://cdn.openelections.co.uk/uploads/2020/08/17567_1-768x1024.jpg'],['leaflet_images/32814/17567_1-768x1024.jpg'],2019 General Election,Conservative Party,North East Bedfordshire,Candidate,"Environment, Health",,,
32817,https://www.openelections.co.uk/leaflets/32817/,['https://cdn.openelections.co.uk/uploads/2020/08/17568_1.jpg'],['leaflet_images/32817/17568_1.jpg'],2019 General Election,Green Party,Faversham and Mid Kent,"Candidate, Other party/leader/candidate","Brexit/Europe, Economy, Education, Environment, Governance",,,
